time,actionName,score,cost,distanceCost,totalCost,hunger,sleep,money,inventory0.00,Eat,0.74,0.20,0.00,0.20,49.00,51.00,10.00,0.00
5.92,Eat,0.26,0.20,0.00,0.20,21.00,49.00,0.00,100.00
6.03,DropOffResource,1.00,0.30,0.00,0.00,21.00,49.00,0.00,100.00
8.81,DropOffResource,0.66,0.30,0.09,0.34,21.00,49.00,0.00,100.00
8.92,Work,0.55,0.40,0.10,0.45,21.00,49.00,20.00,0.00
12.57,Sleep,0.37,0.10,0.26,0.23,22.00,48.00,20.00,30.00
14.10,Eat,0.28,0.20,0.00,0.20,22.00,48.00,20.00,100.00
14.19,Sleep,0.41,0.10,0.09,0.14,22.00,48.00,20.00,100.00
14.30,DropOffResource,0.50,0.30,0.40,0.50,22.00,48.00,20.00,100.00
17.20,Sleep,0.38,0.10,0.27,0.23,23.00,47.00,20.00,100.00
24.01,DropOffResource,0.50,0.30,0.40,0.50,24.00,49.00,20.00,100.00
26.76,DropOffResource,0.66,0.30,0.09,0.34,25.00,100.00,20.00,100.00
26.87,DropOffResource,0.66,0.30,0.09,0.34,25.00,100.00,20.00,100.00
27.00,Eat,0.31,0.20,0.00,0.20,25.00,100.00,20.00,100.00
27.10,Eat,0.31,0.20,0.00,0.20,25.00,100.00,20.00,100.00
27.20,Work,0.55,0.40,0.10,0.45,0.00,100.00,10.00,100.00
30.77,DropOffResource,0.57,0.30,0.26,0.43,1.00,99.00,10.00,100.00
33.30,DropOffResource,0.66,0.30,0.09,0.34,1.00,99.00,10.00,100.00
33.40,DropOffResource,0.66,0.30,0.09,0.34,1.00,99.00,10.00,100.00
33.51,DropOffResource,0.66,0.30,0.09,0.34,1.00,99.00,10.00,100.00
33.61,DropOffResource,0.66,0.30,0.09,0.34,1.00,99.00,10.00,100.00
33.73,Sleep,0.00,0.10,0.28,0.24,1.00,99.00,30.00,60.00
36.81,Work,0.46,0.40,0.28,0.54,2.00,98.00,30.00,90.00
41.11,DropOffResource,0.57,0.30,0.26,0.43,3.00,97.00,30.00,100.00
43.62,DropOffResource,0.66,0.30,0.09,0.34,3.00,97.00,30.00,100.00
time,actionName,score,cost,distanceCost,totalCost,hunger,sleep,money,inventory0.00,Work,1.00,0.40,0.10,0.45,49.00,51.00,10.00,0.00
3.19,Work,1.00,0.40,0.10,0.45,50.00,50.00,10.00,10.00
3.46,Work,1.00,0.40,0.10,0.45,50.00,50.00,10.00,20.00
3.68,Work,1.00,0.40,0.10,0.45,50.00,50.00,10.00,40.00
3.87,Work,1.00,0.40,0.10,0.45,50.00,50.00,10.00,60.00
4.03,Work,1.00,0.40,0.10,0.45,50.00,50.00,10.00,90.00
4.18,DropOffResource,1.00,0.30,0.09,0.34,50.00,50.00,10.00,100.00
5.38,DropOffResource,1.00,0.30,0.09,0.34,51.00,49.00,10.00,100.00
5.54,DropOffResource,1.00,0.30,0.09,0.34,51.00,49.00,10.00,100.00
5.72,Work,1.00,0.40,0.10,0.45,51.00,49.00,30.00,60.00
6.38,DropOffResource,1.00,0.30,0.09,0.34,51.00,49.00,30.00,100.00
8.26,DropOffResource,1.00,0.30,0.09,0.34,51.00,49.00,30.00,100.00
8.43,Work,0.99,0.40,0.10,0.45,51.00,49.00,50.00,0.00
12.10,Work,0.99,0.40,0.10,0.45,52.00,48.00,50.00,10.00
12.22,Work,0.99,0.40,0.10,0.45,52.00,48.00,50.00,30.00
12.34,Work,0.99,0.40,0.10,0.45,52.00,48.00,50.00,70.00
12.47,Work,0.99,0.40,0.10,0.45,52.00,48.00,50.00,90.00
12.60,DropOffResource,1.00,0.30,0.09,0.34,52.00,48.00,50.00,100.00
15.08,DropOffResource,1.00,0.30,0.09,0.34,52.00,48.00,50.00,100.00
15.20,DropOffResource,1.00,0.30,0.09,0.34,52.00,48.00,50.00,100.00
15.31,DropOffResource,1.00,0.30,0.09,0.34,53.00,47.00,50.00,100.00
15.45,Work,0.99,0.40,0.10,0.45,53.00,47.00,70.00,10.00
16.09,Work,0.99,0.40,0.10,0.45,53.00,47.00,70.00,30.00
21.11,Work,0.99,0.40,0.10,0.45,54.00,46.00,70.00,40.00
21.29,DropOffResource,1.00,0.30,0.09,0.34,54.00,46.00,70.00,100.00
23.76,DropOffResource,1.00,0.30,0.09,0.34,54.00,46.00,70.00,100.00
23.86,DropOffResource,1.00,0.30,0.09,0.34,54.00,46.00,70.00,100.00
23.98,DropOffResource,1.00,0.30,0.09,0.34,54.00,46.00,70.00,100.00
24.10,DropOffResource,1.00,0.30,0.09,0.34,54.00,46.00,70.00,100.00
24.19,DropOffResource,1.00,0.30,0.09,0.34,54.00,46.00,70.00,100.00
24.30,Work,0.98,0.40,0.10,0.45,54.00,46.00,90.00,0.00
24.92,Work,0.98,0.40,0.10,0.45,54.00,46.00,90.00,10.00
29.88,Work,0.98,0.40,0.10,0.45,55.00,45.00,90.00,20.00
30.05,DropOffResource,1.00,0.30,0.09,0.34,55.00,45.00,90.00,100.00
32.59,DropOffResource,1.00,0.30,0.09,0.34,56.00,44.00,90.00,100.00
32.72,DropOffResource,1.00,0.30,0.09,0.34,56.00,44.00,90.00,100.00
32.85,DropOffResource,1.00,0.30,0.09,0.34,56.00,44.00,90.00,100.00
32.95,DropOffResource,1.00,0.30,0.09,0.34,56.00,44.00,90.00,100.00
33.05,Work,0.97,0.40,0.10,0.45,56.00,44.00,110.00,10.00
36.74,Work,0.97,0.40,0.10,0.45,57.00,43.00,110.00,20.00
36.86,Work,0.97,0.40,0.10,0.45,57.00,43.00,110.00,70.00
36.96,Work,0.97,0.40,0.10,0.45,57.00,43.00,110.00,90.00
37.06,DropOffResource,1.00,0.30,0.09,0.34,57.00,43.00,110.00,100.00
39.59,DropOffResource,1.00,0.30,0.09,0.34,57.00,43.00,110.00,100.00
39.70,DropOffResource,1.00,0.30,0.09,0.34,57.00,43.00,110.00,100.00
39.80,DropOffResource,1.00,0.30,0.09,0.34,57.00,43.00,110.00,100.00
39.91,Work,0.95,0.40,0.10,0.45,57.00,43.00,130.00,0.00
43.55,Work,0.95,0.40,0.10,0.45,58.00,42.00,130.00,10.00
43.73,DropOffResource,1.00,0.30,0.09,0.34,58.00,42.00,130.00,100.00
46.25,DropOffResource,1.00,0.30,0.09,0.34,59.00,41.00,130.00,100.00
46.35,DropOffResource,1.00,0.30,0.09,0.34,59.00,41.00,130.00,100.00
46.48,Work,0.94,0.40,0.10,0.45,59.00,41.00,150.00,50.00
47.07,Work,0.94,0.40,0.10,0.45,59.00,41.00,150.00,80.00
52.08,DropOffResource,0.95,0.30,0.09,0.34,60.00,40.00,150.00,90.00
54.58,DropOffResource,1.00,0.30,0.09,0.34,60.00,40.00,150.00,100.00
54.69,DropOffResource,1.00,0.30,0.09,0.34,60.00,40.00,150.00,100.00
54.81,Work,0.92,0.40,0.10,0.45,60.00,40.00,170.00,60.00
55.39,DropOffResource,1.00,0.30,0.09,0.34,60.00,40.00,170.00,100.00
57.34,Work,0.91,0.40,0.10,0.45,61.00,39.00,190.00,0.00
60.96,Work,0.91,0.40,0.10,0.45,62.00,38.00,190.00,10.00
61.09,Work,0.91,0.40,0.10,0.45,62.00,38.00,190.00,50.00
61.20,Work,0.91,0.40,0.10,0.45,62.00,38.00,190.00,80.00
61.35,DropOffResource,1.00,0.30,0.09,0.34,62.00,38.00,190.00,100.00
63.94,DropOffResource,1.00,0.30,0.09,0.34,62.00,38.00,190.00,100.00
64.07,DropOffResource,1.00,0.30,0.09,0.34,62.00,38.00,190.00,100.00
64.21,DropOffResource,1.00,0.30,0.09,0.34,62.00,38.00,190.00,100.00
64.32,Work,0.89,0.40,0.10,0.45,62.00,38.00,210.00,10.00
68.02,Work,0.89,0.40,0.10,0.45,63.00,37.00,210.00,40.00
68.16,DropOffResource,0.95,0.30,0.09,0.34,63.00,37.00,210.00,90.00
70.68,DropOffResource,1.00,0.30,0.09,0.34,64.00,36.00,210.00,100.00
70.82,DropOffResource,1.00,0.30,0.09,0.34,64.00,36.00,210.00,100.00
70.94,DropOffResource,1.00,0.30,0.09,0.34,64.00,36.00,210.00,100.00
71.04,DropOffResource,1.00,0.30,0.09,0.34,64.00,36.00,210.00,100.00
71.14,Eat,0.87,0.20,0.00,0.20,64.00,36.00,230.00,0.00
71.26,Work,0.88,0.40,0.10,0.45,34.00,36.00,220.00,10.00
74.94,Work,0.88,0.40,0.10,0.45,34.00,36.00,220.00,30.00
75.11,DropOffResource,0.95,0.30,0.09,0.34,34.00,36.00,220.00,90.00
77.63,DropOffResource,1.00,0.30,0.09,0.34,35.00,35.00,220.00,100.00
77.77,DropOffResource,1.00,0.30,0.09,0.34,35.00,35.00,220.00,100.00
77.88,DropOffResource,1.00,0.30,0.09,0.34,35.00,35.00,220.00,100.00
77.99,DropOffResource,1.00,0.30,0.09,0.34,35.00,35.00,220.00,100.00
78.11,Work,0.85,0.40,0.10,0.45,35.00,35.00,240.00,10.00
81.72,Work,0.85,0.40,0.10,0.45,36.00,34.00,240.00,20.00
81.87,Work,0.85,0.40,0.10,0.45,36.00,34.00,240.00,70.00
82.04,DropOffResource,1.00,0.30,0.09,0.34,36.00,34.00,240.00,100.00
84.50,DropOffResource,1.00,0.30,0.09,0.34,36.00,34.00,240.00,100.00
84.62,DropOffResource,1.00,0.30,0.09,0.34,36.00,34.00,240.00,100.00
84.77,Work,0.83,0.40,0.10,0.45,36.00,34.00,260.00,40.00
85.36,Work,0.83,0.40,0.10,0.45,36.00,34.00,260.00,60.00
90.41,Work,0.83,0.40,0.10,0.45,37.00,33.00,260.00,70.00
90.59,DropOffResource,1.00,0.30,0.09,0.34,37.00,33.00,260.00,100.00
93.08,DropOffResource,1.00,0.30,0.09,0.34,38.00,32.00,260.00,100.00
93.20,DropOffResource,1.00,0.30,0.09,0.34,38.00,32.00,260.00,100.00
93.31,DropOffResource,1.00,0.30,0.09,0.34,38.00,32.00,260.00,100.00
93.45,Work,0.81,0.40,0.10,0.45,38.00,32.00,280.00,50.00
94.04,Work,0.81,0.40,0.10,0.45,38.00,32.00,280.00,60.00
99.05,Work,0.81,0.40,0.10,0.45,39.00,31.00,280.00,70.00
99.20,DropOffResource,1.00,0.30,0.09,0.34,39.00,31.00,280.00,100.00
101.73,DropOffResource,1.00,0.30,0.09,0.34,40.00,30.00,280.00,100.00
101.85,DropOffResource,1.00,0.30,0.09,0.34,40.00,30.00,280.00,100.00
101.95,DropOffResource,1.00,0.30,0.09,0.34,40.00,30.00,280.00,100.00
102.05,DropOffResource,1.00,0.30,0.09,0.34,40.00,30.00,280.00,100.00
102.15,DropOffResource,1.00,0.30,0.09,0.34,40.00,30.00,280.00,100.00
102.26,Sleep,0.78,0.10,0.28,0.24,40.00,30.00,300.00,10.00
108.36,Sleep,0.78,0.10,0.28,0.24,41.00,30.00,300.00,10.00
108.51,Work,0.78,0.40,0.10,0.45,41.00,35.00,300.00,10.00
109.95,Work,0.78,0.40,0.10,0.45,41.00,100.00,300.00,10.00
110.05,Work,0.78,0.40,0.10,0.45,41.00,100.00,300.00,10.00
110.15,Work,0.78,0.40,0.10,0.45,41.00,100.00,300.00,10.00
110.25,Work,0.78,0.40,0.10,0.45,41.00,100.00,300.00,10.00
110.36,Work,0.78,0.40,0.10,0.45,41.00,100.00,300.00,10.00
110.45,Work,0.78,0.40,0.10,0.45,41.00,100.00,300.00,10.00
110.57,Work,0.78,0.40,0.10,0.45,41.00,100.00,300.00,10.00
110.69,Work,0.78,0.40,0.10,0.45,41.00,100.00,300.00,10.00
110.80,Work,0.78,0.40,0.10,0.45,41.00,100.00,300.00,10.00
110.86,Work,0.78,0.40,0.10,0.45,41.00,100.00,300.00,10.00
110.97,Work,0.78,0.40,0.10,0.45,41.00,100.00,300.00,10.00
111.10,Work,0.78,0.40,0.10,0.45,42.00,100.00,300.00,10.00
111.21,Work,0.78,0.40,0.10,0.45,42.00,100.00,300.00,10.00
111.31,Work,0.78,0.40,0.10,0.45,42.00,100.00,300.00,10.00
111.42,Work,0.78,0.40,0.10,0.45,42.00,100.00,300.00,10.00
113.61,Work,0.78,0.40,0.10,0.45,42.00,100.00,300.00,30.00
113.78,Work,0.78,0.40,0.10,0.45,42.00,100.00,300.00,40.00
113.92,Work,0.78,0.40,0.10,0.45,42.00,100.00,300.00,60.00
114.43,Work,0.78,0.40,0.10,0.45,42.00,100.00,300.00,70.00
114.58,DropOffResource,0.95,0.30,0.09,0.34,42.00,100.00,300.00,90.00
117.08,DropOffResource,1.00,0.30,0.09,0.34,43.00,99.00,300.00,100.00
117.18,DropOffResource,1.00,0.30,0.09,0.34,43.00,99.00,300.00,100.00
117.30,DropOffResource,0.95,0.30,0.09,0.34,43.00,99.00,320.00,90.00
117.41,DropOffResource,1.00,0.30,0.09,0.34,43.00,99.00,320.00,100.00
117.50,DropOffResource,1.00,0.30,0.09,0.34,43.00,99.00,320.00,100.00
117.61,Work,0.73,0.40,0.10,0.45,43.00,99.00,340.00,10.00
121.19,Work,0.73,0.40,0.10,0.45,44.00,98.00,340.00,20.00
121.32,Work,0.73,0.40,0.10,0.45,44.00,98.00,340.00,50.00
121.44,DropOffResource,0.95,0.30,0.09,0.34,44.00,98.00,340.00,90.00
123.94,DropOffResource,1.00,0.30,0.09,0.34,44.00,98.00,340.00,100.00
124.05,DropOffResource,1.00,0.30,0.09,0.34,44.00,98.00,340.00,100.00
124.15,DropOffResource,1.00,0.30,0.09,0.34,44.00,98.00,340.00,100.00
124.25,DropOffResource,1.00,0.30,0.09,0.34,44.00,98.00,340.00,100.00
124.37,Work,0.70,0.40,0.10,0.45,44.00,98.00,360.00,10.00
128.03,Work,0.70,0.40,0.10,0.45,45.00,97.00,360.00,30.00
128.16,Work,0.70,0.40,0.10,0.45,45.00,97.00,360.00,60.00
128.26,DropOffResource,1.00,0.30,0.09,0.34,45.00,97.00,360.00,100.00
130.84,DropOffResource,1.00,0.30,0.09,0.34,45.00,97.00,360.00,100.00
130.95,DropOffResource,1.00,0.30,0.09,0.34,45.00,97.00,360.00,100.00
131.07,DropOffResource,1.00,0.30,0.09,0.34,45.00,97.00,360.00,100.00
131.17,DropOffResource,1.00,0.30,0.09,0.34,45.00,97.00,360.00,100.00
131.28,Eat,0.71,0.20,0.00,0.20,46.00,96.00,380.00,0.00
131.38,Work,0.69,0.40,0.10,0.45,16.00,96.00,370.00,0.00
135.08,Work,0.69,0.40,0.10,0.45,16.00,96.00,370.00,10.00
135.21,Work,0.69,0.40,0.10,0.45,16.00,96.00,370.00,40.00
135.38,Work,0.69,0.40,0.10,0.45,16.00,96.00,370.00,70.00
135.51,DropOffResource,1.00,0.30,0.09,0.34,16.00,96.00,370.00,100.00
137.99,DropOffResource,1.00,0.30,0.09,0.34,17.00,95.00,370.00,100.00
138.11,DropOffResource,1.00,0.30,0.09,0.34,17.00,95.00,370.00,100.00
138.24,Work,0.66,0.40,0.10,0.45,17.00,95.00,390.00,0.00
141.93,Work,0.66,0.40,0.10,0.45,18.00,94.00,390.00,40.00
142.08,Work,0.66,0.40,0.10,0.45,18.00,94.00,390.00,70.00
142.22,DropOffResource,1.00,0.30,0.09,0.34,18.00,94.00,390.00,100.00
144.74,DropOffResource,1.00,0.30,0.09,0.34,18.00,94.00,390.00,100.00
144.84,DropOffResource,1.00,0.30,0.09,0.34,18.00,94.00,390.00,100.00
144.95,DropOffResource,1.00,0.30,0.09,0.34,18.00,94.00,390.00,100.00
145.06,Work,0.63,0.40,0.10,0.45,18.00,94.00,410.00,0.00
148.72,Work,0.63,0.40,0.10,0.45,19.00,93.00,410.00,10.00
148.86,DropOffResource,0.83,0.30,0.09,0.34,19.00,93.00,410.00,80.00
151.42,DropOffResource,1.00,0.30,0.09,0.34,19.00,93.00,410.00,100.00
151.55,DropOffResource,1.00,0.30,0.09,0.34,20.00,92.00,410.00,100.00
151.66,DropOffResource,1.00,0.30,0.09,0.34,20.00,92.00,410.00,100.00
151.78,Work,0.60,0.40,0.10,0.45,20.00,92.00,430.00,20.00
152.40,Work,0.60,0.40,0.10,0.45,20.00,92.00,430.00,30.00
157.41,Work,0.60,0.40,0.10,0.45,21.00,91.00,430.00,40.00
157.58,DropOffResource,0.83,0.30,0.09,0.34,21.00,91.00,430.00,80.00
160.13,DropOffResource,1.00,0.30,0.09,0.34,21.00,91.00,430.00,100.00
160.24,DropOffResource,1.00,0.30,0.09,0.34,21.00,91.00,430.00,100.00
160.36,DropOffResource,1.00,0.30,0.09,0.34,21.00,91.00,430.00,100.00
160.47,DropOffResource,1.00,0.30,0.09,0.34,21.00,91.00,430.00,100.00
160.57,DropOffResource,1.00,0.30,0.09,0.34,21.00,91.00,430.00,100.00
160.70,Work,0.57,0.40,0.10,0.45,21.00,91.00,450.00,0.00
164.32,Work,0.57,0.40,0.10,0.45,22.00,90.00,450.00,10.00
164.47,Work,0.57,0.40,0.10,0.45,22.00,90.00,450.00,30.00
164.58,DropOffResource,0.95,0.30,0.09,0.34,22.00,90.00,450.00,90.00
167.02,DropOffResource,1.00,0.30,0.09,0.34,23.00,89.00,450.00,100.00
167.14,DropOffResource,1.00,0.30,0.09,0.34,23.00,89.00,450.00,100.00
167.25,DropOffResource,1.00,0.30,0.09,0.34,23.00,89.00,450.00,100.00
167.37,DropOffResource,1.00,0.30,0.09,0.34,23.00,89.00,450.00,100.00
167.51,Work,0.54,0.40,0.10,0.45,23.00,89.00,470.00,10.00
168.11,Work,0.54,0.40,0.10,0.45,23.00,89.00,470.00,20.00
173.11,Work,0.54,0.40,0.10,0.45,24.00,88.00,470.00,30.00
173.26,DropOffResource,0.95,0.30,0.09,0.34,24.00,88.00,470.00,90.00
175.77,DropOffResource,1.00,0.30,0.09,0.34,24.00,88.00,470.00,100.00
175.88,DropOffResource,1.00,0.30,0.09,0.34,24.00,88.00,470.00,100.00
175.99,DropOffResource,1.00,0.30,0.09,0.34,24.00,88.00,470.00,100.00
176.10,DropOffResource,1.00,0.30,0.09,0.34,24.00,88.00,470.00,100.00
176.22,DropOffResource,1.00,0.30,0.09,0.34,24.00,88.00,470.00,100.00
176.33,Work,0.51,0.40,0.10,0.45,24.00,88.00,490.00,10.00
179.87,Work,0.51,0.40,0.10,0.45,25.00,87.00,490.00,20.00
180.02,Work,0.51,0.40,0.10,0.45,25.00,87.00,490.00,30.00
180.17,DropOffResource,0.95,0.30,0.09,0.34,25.00,87.00,490.00,90.00
182.64,DropOffResource,1.00,0.30,0.09,0.34,26.00,86.00,490.00,100.00
182.74,DropOffResource,1.00,0.30,0.09,0.34,26.00,86.00,490.00,100.00
182.85,DropOffResource,1.00,0.30,0.09,0.34,26.00,86.00,490.00,100.00
182.95,DropOffResource,1.00,0.30,0.09,0.34,26.00,86.00,490.00,100.00
183.07,Work,0.49,0.40,0.10,0.45,26.00,86.00,510.00,20.00
183.64,Work,0.49,0.40,0.10,0.45,26.00,86.00,510.00,30.00
time,actionName,score,cost,distanceCost,totalCost,hunger,sleep,money,inventory0.00,Work,1.00,0.40,0.00,0.00,49.00,51.00,10.00,0.00
3.20,Work,1.00,0.40,0.00,0.00,50.00,50.00,10.00,10.00
3.46,Work,1.00,0.40,0.00,0.00,50.00,50.00,10.00,40.00
3.52,Work,1.00,0.40,0.00,0.00,50.00,50.00,10.00,70.00
3.89,DropOffResource,1.00,0.30,0.00,0.00,50.00,50.00,10.00,100.00
5.04,DropOffResource,1.00,0.30,0.00,0.00,50.00,50.00,10.00,100.00
5.17,Work,1.00,0.40,0.00,0.00,51.00,49.00,30.00,0.00
5.72,DropOffResource,1.00,0.30,0.00,0.00,51.00,49.00,30.00,100.00
7.41,DropOffResource,1.00,0.30,0.00,0.00,51.00,49.00,30.00,100.00
7.54,Work,0.99,0.40,0.00,0.00,51.00,49.00,50.00,0.00
11.19,Work,0.99,0.40,0.00,0.00,52.00,48.00,50.00,10.00
11.28,Work,0.99,0.40,0.00,0.00,52.00,48.00,50.00,40.00
11.37,Work,0.99,0.40,0.00,0.00,52.00,48.00,50.00,50.00
11.49,DropOffResource,1.00,0.30,0.00,0.00,52.00,48.00,50.00,100.00
13.97,DropOffResource,1.00,0.30,0.00,0.00,52.00,48.00,50.00,100.00
14.10,DropOffResource,1.00,0.30,0.00,0.00,52.00,48.00,50.00,100.00
14.19,DropOffResource,1.00,0.30,0.00,0.00,52.00,48.00,50.00,100.00
14.29,DropOffResource,1.00,0.30,0.00,0.00,52.00,48.00,50.00,100.00
14.40,Work,0.99,0.40,0.00,0.00,52.00,48.00,70.00,0.00
18.17,Work,0.99,0.40,0.00,0.00,53.00,47.00,70.00,40.00
18.26,Work,0.99,0.40,0.00,0.00,53.00,47.00,70.00,70.00
18.43,DropOffResource,1.00,0.30,0.00,0.00,53.00,47.00,70.00,100.00
20.98,DropOffResource,1.00,0.30,0.00,0.00,54.00,46.00,70.00,100.00
21.14,Work,0.98,0.40,0.00,0.00,54.00,46.00,90.00,20.00
21.72,Work,0.98,0.40,0.00,0.00,54.00,46.00,90.00,30.00
26.86,Work,0.98,0.40,0.00,0.00,55.00,45.00,90.00,50.00
27.55,DropOffResource,1.00,0.30,0.00,0.00,55.00,45.00,90.00,100.00
30.19,DropOffResource,1.00,0.30,0.00,0.00,55.00,45.00,90.00,100.00
30.30,Work,0.97,0.40,0.00,0.00,55.00,45.00,110.00,30.00
30.90,Work,0.97,0.40,0.00,0.00,56.00,44.00,110.00,80.00
36.02,DropOffResource,1.00,0.30,0.00,0.00,57.00,43.00,110.00,100.00
38.56,DropOffResource,1.00,0.30,0.00,0.00,57.00,43.00,110.00,100.00
38.67,DropOffResource,1.00,0.30,0.00,0.00,57.00,43.00,110.00,100.00
38.76,DropOffResource,1.00,0.30,0.00,0.00,57.00,43.00,110.00,100.00
38.85,DropOffResource,1.00,0.30,0.00,0.00,57.00,43.00,110.00,100.00
38.96,Work,0.95,0.40,0.00,0.00,57.00,43.00,130.00,40.00
39.54,Work,0.95,0.40,0.00,0.00,57.00,43.00,130.00,50.00
44.68,Work,0.95,0.40,0.00,0.00,58.00,42.00,130.00,70.00
44.88,DropOffResource,1.00,0.30,0.00,0.00,58.00,42.00,130.00,100.00
47.40,DropOffResource,1.00,0.30,0.00,0.00,59.00,41.00,130.00,100.00
47.55,Work,0.94,0.40,0.00,0.00,59.00,41.00,150.00,30.00
48.12,Work,0.94,0.40,0.00,0.00,59.00,41.00,150.00,80.00
53.26,DropOffResource,1.00,0.30,0.00,0.00,60.00,40.00,150.00,100.00
55.77,DropOffResource,1.00,0.30,0.00,0.00,61.00,39.00,150.00,100.00
55.90,Work,0.92,0.40,0.00,0.00,61.00,39.00,170.00,10.00
56.55,DropOffResource,1.00,0.30,0.00,0.00,61.00,39.00,170.00,100.00
58.29,Work,0.91,0.40,0.00,0.00,61.00,39.00,190.00,0.00
62.04,Work,0.91,0.40,0.00,0.00,62.00,38.00,190.00,30.00
62.19,Work,0.91,0.40,0.00,0.00,62.00,38.00,190.00,50.00
62.27,DropOffResource,0.95,0.30,0.00,0.00,62.00,38.00,190.00,90.00
64.81,DropOffResource,1.00,0.30,0.00,0.00,62.00,38.00,190.00,100.00
64.90,DropOffResource,1.00,0.30,0.00,0.00,62.00,38.00,190.00,100.00
65.00,DropOffResource,1.00,0.30,0.00,0.00,62.00,38.00,190.00,100.00
65.08,DropOffResource,1.00,0.30,0.00,0.00,62.00,38.00,190.00,100.00
65.23,Work,0.89,0.40,0.00,0.00,62.00,38.00,210.00,0.00
68.90,Work,0.89,0.40,0.00,0.00,63.00,37.00,210.00,10.00
69.01,Work,0.89,0.40,0.00,0.00,63.00,37.00,210.00,40.00
69.11,Work,0.89,0.40,0.00,0.00,63.00,37.00,210.00,60.00
69.22,Work,0.89,0.40,0.00,0.00,63.00,37.00,210.00,80.00
69.32,DropOffResource,1.00,0.30,0.00,0.00,63.00,37.00,210.00,100.00
71.81,DropOffResource,1.00,0.30,0.00,0.00,64.00,36.00,210.00,100.00
71.91,DropOffResource,1.00,0.30,0.00,0.00,64.00,36.00,210.00,100.00
72.04,Eat,0.87,0.20,0.00,0.00,64.00,36.00,230.00,0.00
72.16,Work,0.88,0.40,0.00,0.00,34.00,36.00,220.00,0.00
75.87,Work,0.88,0.40,0.00,0.00,34.00,36.00,220.00,20.00
75.97,Work,0.88,0.40,0.00,0.00,35.00,35.00,220.00,40.00
76.08,Work,0.88,0.40,0.00,0.00,35.00,35.00,220.00,80.00
76.21,DropOffResource,1.00,0.30,0.00,0.00,35.00,35.00,220.00,100.00
78.67,DropOffResource,1.00,0.30,0.00,0.00,35.00,35.00,220.00,100.00
78.89,Work,0.85,0.40,0.00,0.00,35.00,35.00,240.00,50.00
79.46,Work,0.85,0.40,0.00,0.00,35.00,35.00,240.00,60.00
84.71,Work,0.85,0.40,0.00,0.00,36.00,34.00,240.00,80.00
84.86,DropOffResource,1.00,0.30,0.00,0.00,36.00,34.00,240.00,100.00
87.35,DropOffResource,1.00,0.30,0.00,0.00,37.00,33.00,240.00,100.00
87.49,DropOffResource,1.00,0.30,0.00,0.00,37.00,33.00,240.00,100.00
87.56,DropOffResource,1.00,0.30,0.00,0.00,37.00,33.00,240.00,100.00
87.71,Work,0.83,0.40,0.00,0.00,37.00,33.00,260.00,30.00
88.28,Work,0.83,0.40,0.00,0.00,37.00,33.00,260.00,50.00
93.44,Work,0.83,0.40,0.00,0.00,38.00,32.00,260.00,70.00
93.55,DropOffResource,0.95,0.30,0.00,0.00,38.00,32.00,260.00,90.00
96.08,DropOffResource,1.00,0.30,0.00,0.00,38.00,32.00,260.00,100.00
96.24,Work,0.81,0.40,0.00,0.00,38.00,32.00,280.00,30.00
96.80,DropOffResource,0.95,0.30,0.00,0.00,39.00,31.00,280.00,90.00
98.35,Work,0.78,0.40,0.00,0.00,39.00,31.00,300.00,0.00
102.15,Sleep,0.78,0.10,0.00,0.00,40.00,30.00,300.00,10.00
103.95,DropOffResource,1.00,0.30,0.00,0.00,40.00,30.00,300.00,100.00
110.01,DropOffResource,1.00,0.30,0.00,0.00,41.00,29.00,300.00,100.00
110.26,Sleep,0.80,0.10,0.00,0.00,41.00,29.00,320.00,0.00
116.54,Sleep,0.78,0.10,0.00,0.00,42.00,30.00,320.00,0.00
116.66,Sleep,0.76,0.10,0.00,0.00,42.00,32.00,320.00,0.00
116.74,Work,0.76,0.40,0.00,0.00,42.00,38.00,320.00,0.00
118.11,Work,0.76,0.40,0.00,0.00,43.00,72.00,320.00,0.00
118.22,Work,0.76,0.40,0.00,0.00,43.00,75.00,320.00,0.00
118.30,Work,0.76,0.40,0.00,0.00,43.00,77.00,320.00,0.00
118.49,Work,0.76,0.40,0.00,0.00,43.00,81.00,320.00,0.00
118.56,Work,0.76,0.40,0.00,0.00,43.00,83.00,320.00,0.00
118.67,Work,0.76,0.40,0.00,0.00,43.00,84.00,320.00,0.00
118.74,Work,0.76,0.40,0.00,0.00,43.00,87.00,320.00,0.00
118.91,Work,0.76,0.40,0.00,0.00,43.00,92.00,320.00,0.00
118.98,Work,0.76,0.40,0.00,0.00,43.00,94.00,320.00,0.00
119.05,Work,0.76,0.40,0.00,0.00,43.00,97.00,320.00,0.00
119.17,Work,0.76,0.40,0.00,0.00,43.00,100.00,320.00,0.00
119.31,Work,0.76,0.40,0.00,0.00,43.00,100.00,320.00,0.00
119.40,Work,0.76,0.40,0.00,0.00,43.00,100.00,320.00,0.00
119.47,Work,0.76,0.40,0.00,0.00,43.00,100.00,320.00,0.00
119.59,Work,0.76,0.40,0.00,0.00,43.00,100.00,320.00,0.00
121.52,Work,0.76,0.40,0.00,0.00,43.00,100.00,320.00,10.00
121.93,Work,0.76,0.40,0.00,0.00,43.00,100.00,320.00,20.00
122.23,Work,0.76,0.40,0.00,0.00,44.00,99.00,320.00,30.00
